customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,payment_method,support_tickets,tech_support,online_security,senior_citizen,partner,paperless_billing,churn
C2144,49,60.25,,One year,DSL,Credit card,0,Yes,Yes,0,No,Yes,No
C2325,1,54.39,57.57,Month-to-month,No,Credit card,3,No,No,0,No,Yes,Yes
C1207,13,75.0,931.74,Two year,Fiber optic,Mailed check,1,Yes,No,0,No,No,No
C2442,65,62.81,4094.93,One year,Fiber optic,Credit card,3,Yes,No,0,No,Yes,No
C3915,45,32.25,1369.0,One year,Fiber optic,Bank transfer,0,Yes,No,0,No,No,No
C2066,43,71.12,3111.91,Month-to-month,DSL,Electronic check,0,Yes,No,0,No,Yes,Yes
C1593,38,51.26,1997.14,Two year,Fiber optic,Mailed check,2,Yes,No,0,Yes,No,No
C2651,41,45.82,1957.79,Month-to-month,Fiber optic,Bank transfer,0,No,No,1,Yes,Yes,Yes
C1656,63,32.59,2088.29,Month-to-month,No,Mailed check,1,No,Yes,0,Yes,No,Yes
C2381,7,23.03,182.97,Month-to-month,Fiber optic,Mailed check,0,Yes,No,0,No,No,Yes
C2034,50,65.32,3306.13,Two year,DSL,Electronic check,2,No,No,0,Yes,No,No
C2553,48,66.35,3235.53,Month-to-month,Fiber optic,Credit card,2,No,Yes,0,No,Yes,Yes
C3986,29,61.95,1922.77,Month-to-month,DSL,Mailed check,1,No,No,0,Yes,Yes,Yes
C3385,44,73.24,3289.44,Month-to-month,DSL,Bank transfer,2,No,Yes,0,Yes,Yes,Yes
C3234,52,48.54,2509.8,Month-to-month,DSL,Credit card,0,No,No,0,Yes,No,No
C3129,47,99.55,4709.01,Two year,Fiber optic,Credit card,2,No,No,0,No,Yes,No
C1905,54,51.48,2833.43,One year,Fiber optic,Mailed check,0,No,No,0,Yes,Yes,Yes
C1796,51,39.32,1987.73,Month-to-month,Fiber optic,Credit card,1,No,No,1,Yes,Yes,Yes
C3523,19,60.99,1147.98,Two year,Fiber optic,Mailed check,2,No,No,0,Yes,Yes,Yes
C1178,37,97.93,3668.5,Month-to-month,Fiber optic,Bank transfer,2,No,No,0,No,Yes,Yes
C2006,56,72.39,4029.28,Month-to-month,No,Mailed check,1,No,No,0,No,Yes,Yes
C1535,28,103.24,2855.8,Month-to-month,Fiber optic,Mailed check,0,Yes,Yes,0,Yes,Yes,No
C2443,54,20.86,1095.68,Month-to-month,Fiber optic,Credit card,1,Yes,No,0,No,Yes,No
C1608,53,83.2,4304.12,One year,DSL,Mailed check,2,Yes,No,0,Yes,No,No
C3763,10,71.16,629.51,Month-to-month,DSL,Bank transfer,2,Yes,No,0,Yes,No,Yes
C1001,69,89.08,6144.43,Two year,Fiber optic,Mailed check,1,No,No,0,Yes,Yes,No
C1335,18,72.58,1321.5,Month-to-month,Fiber optic,Bank transfer,1,No,No,0,Yes,Yes,No
C3364,15,34.05,541.25,Month-to-month,No,Bank transfer,2,No,Yes,0,Yes,No,No
C3245,40,80.75,3320.07,Month-to-month,No,Bank transfer,1,No,No,0,Yes,Yes,No
C2640,71,50.3,3543.16,Month-to-month,No,Bank transfer,3,Yes,No,0,No,No,No
C2791,20,49.77,1036.69,Month-to-month,Fiber optic,Mailed check,1,No,No,0,Yes,Yes,Yes
C2422,71,97.46,6842.66,Month-to-month,Fiber optic,Credit card,1,No,No,0,Yes,Yes,Yes
C2196,21,42.06,778.23,One year,Fiber optic,Credit card,1,Yes,Yes,0,Yes,Yes,No
C1648,65,68.25,4476.7,One year,Fiber optic,Mailed check,0,No,No,0,No,No,No
C1559,51,71.18,3648.27,One year,DSL,Mailed check,0,No,No,0,No,Yes,No
C3509,31,48.28,1464.94,Two year,Fiber optic,Bank transfer,2,Yes,No,0,Yes,No,No
C2002,5,60.77,282.05,Month-to-month,No,Mailed check,0,No,Yes,0,No,Yes,Yes
C3082,27,75.37,2041.72,Month-to-month,Fiber optic,Credit card,1,Yes,No,1,No,No,No
C1187,49,56.52,2805.63,Two year,Fiber optic,Mailed check,1,No,No,0,No,Yes,No
C3848,51,64.24,3378.87,Two year,No,Mailed check,1,Yes,Yes,1,Yes,No,No
C1231,55,79.07,4268.02,Two year,DSL,Credit card,0,No,Yes,1,Yes,Yes,No
C2310,62,100.6,6250.87,One year,Fiber optic,Mailed check,0,No,No,0,Yes,Yes,Yes
C3450,66,90.48,5958.07,Two year,Fiber optic,Bank transfer,1,No,No,0,Yes,No,No
C2612,9,88.06,830.85,Two year,Fiber optic,Mailed check,0,Yes,No,0,No,Yes,No
C1774,22,36.82,682.86,Two year,Fiber optic,Credit card,2,Yes,Yes,0,No,Yes,No
C2272,67,70.88,4751.04,One year,Fiber optic,Credit card,1,No,Yes,0,No,No,No
C1799,5,54.6,214.83,Month-to-month,DSL,Mailed check,1,No,No,0,No,No,Yes
C3226,67,99.83,,Two year,DSL,Bank transfer,2,Yes,No,0,No,Yes,No
C3349,57,42.75,2450.86,Two year,Fiber optic,Electronic check,1,No,No,0,Yes,No,No
C2624,26,40.63,1080.19,Month-to-month,No,Bank transfer,1,No,No,0,No,No,No
C1755,3,78.61,305.63,Month-to-month,DSL,Mailed check,1,Yes,Yes,0,Yes,Yes,No
C2716,47,33.99,1566.95,Month-to-month,No,Electronic check,0,No,Yes,1,No,Yes,Yes
C2959,55,104.03,5729.71,Month-to-month,DSL,Electronic check,1,Yes,No,0,Yes,Yes,Yes
C2249,24,56.27,1364.75,Month-to-month,DSL,Credit card,0,Yes,Yes,0,No,Yes,Yes
C1614,38,57.67,2168.71,One year,No,Credit card,2,No,No,0,Yes,No,No
C3200,41,60.29,2413.21,Month-to-month,Fiber optic,Electronic check,1,No,Yes,1,Yes,Yes,Yes
C3683,53,58.38,3135.91,Month-to-month,DSL,Mailed check,0,No,Yes,1,No,Yes,Yes
C2916,67,52.46,3514.74,Month-to-month,Fiber optic,Electronic check,0,No,No,0,No,Yes,No
C3423,17,34.14,573.16,Two year,Fiber optic,Credit card,0,No,No,0,Yes,No,No
C1386,36,71.75,2574.94,Month-to-month,Fiber optic,Bank transfer,0,No,Yes,0,Yes,No,No
C1186,51,54.91,2899.8,Month-to-month,No,Credit card,2,Yes,Yes,0,No,No,No
C2853,32,64.29,2080.76,Month-to-month,Fiber optic,Mailed check,1,No,No,0,No,Yes,Yes
C3866,3,72.17,237.72,Month-to-month,Fiber optic,Credit card,4,No,No,0,No,Yes,Yes
C2338,41,55.05,2314.96,Two year,Fiber optic,Mailed check,0,No,No,0,No,Yes,No
C2513,42,81.11,3372.93,One year,No,Electronic check,1,No,No,0,No,No,No
C3890,54,47.4,2573.28,Month-to-month,No,Bank transfer,2,Yes,No,0,No,No,No
C1261,22,88.4,1902.28,Month-to-month,DSL,Credit card,2,Yes,No,1,No,No,Yes
C2679,32,108.13,3349.8,One year,Fiber optic,Credit card,2,No,Yes,1,No,No,No
C1904,16,49.8,774.1,Month-to-month,Fiber optic,Credit card,2,Yes,No,0,Yes,Yes,Yes
C3604,10,49.96,549.29,One year,Fiber optic,Mailed check,0,Yes,No,1,Yes,No,Yes
C1252,22,58.37,1284.03,One year,DSL,Bank transfer,0,Yes,Yes,0,Yes,No,No
C3330,33,39.47,1350.15,Month-to-month,Fiber optic,Mailed check,2,No,No,0,No,Yes,Yes
C2658,21,70.92,1470.95,Month-to-month,DSL,Bank transfer,0,Yes,No,0,Yes,Yes,Yes
C1678,36,81.42,,Month-to-month,No,Electronic check,1,Yes,Yes,0,No,Yes,Yes
C1074,60,74.87,4479.49,Month-to-month,Fiber optic,Mailed check,0,No,No,0,Yes,No,Yes
C1598,3,17.45,0.0,One year,Fiber optic,Mailed check,2,No,Yes,0,Yes,No,No
C2725,11,33.02,321.86,Two year,No,Credit card,2,Yes,Yes,0,Yes,Yes,No
C1316,69,61.92,4312.39,Month-to-month,Fiber optic,Bank transfer,1,No,Yes,0,No,Yes,Yes
C1937,53,40.8,2115.88,One year,Fiber optic,Credit card,1,Yes,No,1,No,Yes,No
C2468,58,82.71,4865.66,Two year,Fiber optic,Bank transfer,3,No,No,0,No,Yes,No
C2454,68,72.02,4867.7,One year,DSL,Electronic check,2,Yes,No,0,Yes,No,No
C2147,30,51.34,1546.42,One year,DSL,Mailed check,1,No,No,1,No,Yes,No
C3001,8,72.81,595.07,One year,Fiber optic,Electronic check,2,No,Yes,0,Yes,Yes,Yes
C2306,55,43.53,2403.23,One year,No,Credit card,0,Yes,Yes,0,No,Yes,No
C3730,3,104.88,321.53,Month-to-month,DSL,Bank transfer,2,No,No,0,No,No,No
C3485,4,37.62,128.42,One year,Fiber optic,Credit card,2,Yes,No,0,No,No,Yes
C1323,57,45.99,2673.62,Month-to-month,Fiber optic,Electronic check,1,No,No,0,Yes,Yes,Yes
C3319,25,36.64,887.08,Month-to-month,DSL,Mailed check,0,No,No,0,No,Yes,Yes
C3295,16,58.74,892.6,Month-to-month,DSL,Bank transfer,1,No,No,0,Yes,Yes,No
C1635,32,59.44,1919.47,Month-to-month,DSL,Electronic check,6,No,No,0,Yes,No,No
C2116,2,80.18,228.14,One year,DSL,Mailed check,0,No,No,1,No,No,Yes
C2267,69,70.11,4724.41,Month-to-month,Fiber optic,Credit card,0,No,Yes,0,No,Yes,Yes
C2285,1,71.72,63.35,One year,Fiber optic,Electronic check,2,No,No,0,Yes,Yes,No
C2472,10,52.93,457.37,One year,No,Bank transfer,2,No,No,0,Yes,No,No
C3670,33,94.38,3178.31,Month-to-month,Fiber optic,Credit card,1,Yes,No,0,Yes,Yes,Yes
C3587,20,83.71,1688.9,Month-to-month,Fiber optic,Mailed check,2,No,No,0,Yes,No,Yes
C2209,65,58.17,3778.12,Month-to-month,DSL,Bank transfer,0,Yes,No,0,Yes,No,Yes
C3540,22,76.52,1681.79,Month-to-month,Fiber optic,Electronic check,0,Yes,Yes,0,Yes,Yes,Yes
C1743,7,46.95,404.46,Month-to-month,DSL,Credit card,1,Yes,No,1,Yes,Yes,No
C3635,41,90.18,3667.76,Two year,Fiber optic,Mailed check,0,No,No,0,Yes,Yes,No
C1286,33,77.36,2537.04,One year,DSL,Credit card,3,Yes,No,0,No,Yes,No
C1955,60,95.23,5708.14,One year,DSL,Mailed check,1,No,No,0,Yes,Yes,No
C1152,11,46.94,645.38,Month-to-month,Fiber optic,Credit card,0,Yes,No,0,No,Yes,Yes
C1332,65,68.74,4536.75,Month-to-month,Fiber optic,Electronic check,0,Yes,No,0,Yes,No,Yes
C3179,27,77.76,2040.1,Two year,Fiber optic,Credit card,0,No,Yes,0,No,No,No
C1761,25,74.99,1966.31,Month-to-month,Fiber optic,Credit card,1,No,No,0,Yes,Yes,Yes
C1477,54,50.64,2695.96,Month-to-month,No,Electronic check,3,Yes,No,0,No,Yes,No
C1984,68,68.35,4588.28,Month-to-month,DSL,Credit card,0,No,No,0,Yes,No,No
C3067,44,57.13,2582.13,Month-to-month,Fiber optic,Credit card,1,No,Yes,0,No,No,No
C2811,41,68.35,2789.13,Two year,No,Mailed check,0,No,No,0,Yes,Yes,No
C1262,20,68.88,1319.13,One year,No,Credit card,1,No,Yes,0,Yes,No,No
C2081,31,52.6,1618.73,One year,Fiber optic,Credit card,2,Yes,No,0,Yes,No,No
C1429,3,60.28,180.76,Two year,No,Mailed check,0,No,Yes,0,No,No,No
C1249,71,67.26,4824.48,One year,Fiber optic,Credit card,1,No,No,0,Yes,No,Yes
C3971,59,111.87,6579.81,Month-to-month,No,Bank transfer,1,No,Yes,0,No,No,No
C3813,13,53.42,646.46,Month-to-month,DSL,Credit card,1,No,No,0,Yes,Yes,No
C1019,61,52.24,3178.24,Month-to-month,Fiber optic,Bank transfer,1,No,Yes,0,Yes,Yes,Yes
C3774,25,67.98,1665.05,Month-to-month,No,Bank transfer,1,No,No,0,No,Yes,No
C3628,41,68.15,2840.44,One year,DSL,Electronic check,1,No,No,0,No,No,No
C1658,21,61.93,1295.05,Month-to-month,DSL,Bank transfer,1,Yes,No,1,Yes,No,No
C3978,3,26.75,68.25,One year,Fiber optic,Electronic check,2,No,No,0,Yes,Yes,No
C3167,40,56.59,2266.38,Month-to-month,No,Mailed check,0,No,No,0,Yes,Yes,Yes
C1806,17,64.13,1057.65,One year,Fiber optic,Credit card,1,No,No,0,No,No,Yes
C2509,11,77.81,757.63,Month-to-month,Fiber optic,Mailed check,1,No,No,0,Yes,Yes,No
C3313,48,56.04,2692.41,Two year,Fiber optic,Mailed check,0,Yes,Yes,0,Yes,Yes,No
C1921,31,78.47,2451.49,One year,Fiber optic,Mailed check,2,No,Yes,0,No,No,Yes
C1818,44,49.5,2121.93,One year,Fiber optic,Bank transfer,2,No,No,0,No,Yes,No
C3664,58,92.23,5358.62,One year,DSL,Electronic check,0,No,No,0,Yes,Yes,Yes
C1342,36,53.48,1850.64,Month-to-month,No,Bank transfer,0,Yes,No,1,Yes,No,No
C1353,9,72.69,578.05,Month-to-month,DSL,Bank transfer,2,No,No,0,Yes,No,No
C1520,53,54.79,2906.8,Two year,Fiber optic,Electronic check,0,No,No,0,No,Yes,No
C3464,34,44.36,1520.45,Month-to-month,Fiber optic,Mailed check,3,No,Yes,0,No,No,No
C1015,1,41.63,0.0,One year,DSL,Bank transfer,2,Yes,Yes,0,No,No,Yes
C3297,24,74.43,1856.48,Month-to-month,Fiber optic,Bank transfer,2,No,No,1,Yes,No,No
C1842,36,66.06,2359.44,Month-to-month,Fiber optic,Credit card,1,No,Yes,0,No,No,Yes
C1564,3,78.83,235.4,Month-to-month,No,Electronic check,0,No,No,0,No,Yes,Yes
C3186,19,91.62,1843.73,Two year,DSL,Bank transfer,2,No,Yes,0,No,No,No
C3995,67,67.25,4563.61,Month-to-month,No,Mailed check,1,Yes,No,0,Yes,No,No
C1051,20,57.25,1119.19,One year,Fiber optic,Mailed check,1,Yes,No,0,Yes,Yes,No
C2919,24,52.97,1276.18,One year,Fiber optic,Bank transfer,1,No,No,0,Yes,No,No
C3079,8,83.99,651.47,One year,No,Bank transfer,1,No,No,0,Yes,Yes,No
C3831,59,59.71,3540.24,Month-to-month,Fiber optic,Credit card,1,No,Yes,0,No,Yes,Yes
C3709,39,70.67,2746.56,Two year,No,Bank transfer,0,No,Yes,0,Yes,Yes,No
C2594,5,73.32,285.25,Two year,DSL,Mailed check,4,No,No,0,No,Yes,No
C3981,69,68.24,4691.87,Month-to-month,DSL,Credit card,0,Yes,No,0,No,No,Yes
C1394,3,69.51,,Two year,DSL,Bank transfer,2,No,No,0,Yes,No,No
C3098,33,43.5,1481.44,One year,Fiber optic,Credit card,1,No,No,0,No,Yes,No
C1831,23,87.95,2014.07,Month-to-month,DSL,Bank transfer,2,Yes,Yes,0,No,Yes,Yes
C1447,7,73.66,565.31,Month-to-month,Fiber optic,Bank transfer,0,No,No,0,No,No,Yes
C2323,11,70.59,793.4,Month-to-month,DSL,Bank transfer,0,Yes,No,1,Yes,Yes,Yes
C1971,39,65.34,2558.26,One year,DSL,Bank transfer,1,No,No,0,Yes,Yes,No
C3212,39,59.07,2246.18,One year,DSL,Bank transfer,1,No,No,0,Yes,Yes,No
C3533,32,50.72,1686.93,Month-to-month,DSL,Credit card,2,No,No,0,No,No,No
C2855,58,44.0,2613.33,Month-to-month,DSL,Mailed check,0,No,Yes,0,Yes,Yes,Yes
C1042,11,59.36,624.15,Month-to-month,Fiber optic,Bank transfer,3,No,Yes,0,No,Yes,Yes
C3789,33,31.52,1063.7,Month-to-month,DSL,Mailed check,0,Yes,No,0,Yes,Yes,No
C2387,52,71.17,3689.51,Month-to-month,DSL,Electronic check,2,Yes,No,0,Yes,No,Yes
C3748,28,94.92,2620.49,Month-to-month,Fiber optic,Mailed check,0,No,No,0,Yes,Yes,No
C2383,41,62.83,2539.39,Month-to-month,Fiber optic,Credit card,2,No,No,0,Yes,Yes,No
C2376,36,55.93,1968.17,One year,Fiber optic,Credit card,2,Yes,Yes,0,Yes,No,No
C3532,52,76.05,4013.2,Month-to-month,Fiber optic,Mailed check,1,No,No,0,Yes,Yes,Yes
C1430,51,71.76,3747.17,Month-to-month,Fiber optic,Credit card,0,Yes,Yes,0,No,No,No
C1075,36,79.79,2743.37,Month-to-month,Fiber optic,Bank transfer,0,No,Yes,0,No,No,Yes
C2251,48,93.17,4517.33,Month-to-month,Fiber optic,Bank transfer,0,No,No,0,No,Yes,No
C1638,50,82.53,4062.23,One year,Fiber optic,Credit card,1,No,No,0,Yes,Yes,Yes
C3016,9,83.85,691.37,One year,No,Bank transfer,1,No,No,0,Yes,No,No
C2941,6,51.53,300.04,Month-to-month,Fiber optic,Electronic check,2,Yes,No,0,Yes,No,Yes
C1155,29,58.67,1676.97,Two year,DSL,Bank transfer,0,No,No,0,Yes,Yes,No
C2872,40,50.78,1896.17,One year,DSL,Credit card,0,No,Yes,0,Yes,Yes,No
C2176,31,75.1,2377.02,Month-to-month,No,Credit card,1,Yes,Yes,0,Yes,No,No
C1352,43,54.04,2420.92,One year,DSL,Electronic check,1,No,Yes,0,Yes,No,No
C3593,18,49.38,874.19,One year,Fiber optic,Electronic check,3,No,No,0,Yes,Yes,No
C3993,69,68.1,4678.8,Month-to-month,Fiber optic,Bank transfer,2,No,Yes,0,Yes,No,No
C2371,40,80.65,3208.39,Two year,No,Credit card,1,No,Yes,0,Yes,Yes,No
C2867,4,94.24,379.43,One year,Fiber optic,Mailed check,3,Yes,No,0,No,No,No
C2946,14,72.12,1084.17,Two year,Fiber optic,Mailed check,3,Yes,No,0,Yes,No,No
C1694,11,81.42,793.44,Month-to-month,Fiber optic,Mailed check,1,No,Yes,0,Yes,No,Yes
C3994,31,54.02,1655.46,Month-to-month,No,Electronic check,0,Yes,No,0,Yes,Yes,Yes
C1813,70,41.89,2897.56,Two year,DSL,Bank transfer,1,No,No,0,No,No,No
C2497,16,41.85,639.68,Month-to-month,DSL,Bank transfer,3,No,No,0,Yes,Yes,Yes
C3281,40,90.02,3591.79,One year,No,Credit card,3,Yes,No,0,No,Yes,Yes
C2793,65,96.67,6276.86,Month-to-month,Fiber optic,Bank transfer,1,Yes,No,0,No,No,Yes
C1119,13,46.97,603.26,Month-to-month,No,Electronic check,0,No,No,0,Yes,No,No
C3662,43,62.24,2709.93,Month-to-month,No,Mailed check,1,Yes,No,0,No,Yes,Yes
C2958,37,15.0,517.28,Month-to-month,Fiber optic,Bank transfer,0,No,No,0,No,No,No
C1158,52,93.03,4821.75,Month-to-month,Fiber optic,Mailed check,1,Yes,No,1,Yes,No,No
C1746,54,77.55,4170.78,Month-to-month,DSL,Bank transfer,1,Yes,No,0,No,No,No
C1189,63,65.28,4242.34,Month-to-month,No,Electronic check,1,Yes,No,0,No,Yes,Yes
C3351,9,82.38,714.08,Month-to-month,DSL,Electronic check,3,No,Yes,1,Yes,Yes,Yes
C3195,6,15.0,19.53,Month-to-month,Fiber optic,Mailed check,1,No,No,0,No,Yes,Yes
C1956,54,61.58,3371.99,Two year,DSL,Credit card,2,No,Yes,0,No,Yes,No
C1851,17,55.44,1000.93,Month-to-month,Fiber optic,Bank transfer,3,No,Yes,1,Yes,Yes,Yes
C3725,62,58.9,3649.94,Month-to-month,DSL,Mailed check,0,Yes,Yes,0,Yes,No,No
C3964,65,57.65,3741.61,One year,No,Bank transfer,1,No,Yes,0,Yes,No,No
C3577,38,36.97,1361.99,Month-to-month,Fiber optic,Mailed check,0,No,No,1,Yes,Yes,Yes
C3132,46,57.17,2699.36,Month-to-month,Fiber optic,Credit card,3,No,No,0,No,No,Yes
C2225,60,64.27,,One year,DSL,Electronic check,1,Yes,No,1,No,No,No
C3326,45,58.03,2665.7,Month-to-month,DSL,Bank transfer,1,No,Yes,0,No,Yes,Yes
C3578,50,39.42,1979.23,Two year,Fiber optic,Mailed check,3,No,Yes,1,Yes,Yes,No
C2842,18,62.54,1158.45,Two year,DSL,Bank transfer,2,No,Yes,0,No,Yes,No
C3169,5,48.75,302.42,One year,DSL,Electronic check,2,No,Yes,0,Yes,No,No
C2914,39,49.48,1880.33,Month-to-month,DSL,Credit card,2,Yes,No,1,Yes,Yes,No
C1064,59,60.52,3441.22,One year,DSL,Credit card,1,Yes,Yes,0,Yes,Yes,Yes
C1849,30,60.19,1837.47,Month-to-month,No,Electronic check,2,No,No,0,Yes,Yes,No
C3191,8,60.53,510.17,Month-to-month,No,Bank transfer,0,No,No,0,No,No,Yes
C3906,22,75.53,1528.68,Two year,DSL,Mailed check,2,No,Yes,0,Yes,Yes,No
C2801,31,48.46,1511.38,Month-to-month,Fiber optic,Mailed check,2,Yes,No,0,No,Yes,Yes
C3218,38,69.96,2744.19,Month-to-month,DSL,Electronic check,1,No,No,0,No,No,No
C1740,64,77.89,4936.82,Month-to-month,DSL,Bank transfer,1,No,No,0,Yes,No,No
C3711,62,47.94,2968.8,Two year,No,Electronic check,1,No,No,0,No,No,No
C1523,51,65.31,3257.93,Month-to-month,No,Bank transfer,2,No,No,0,Yes,Yes,Yes
C1954,17,63.01,1051.47,One year,DSL,Credit card,1,No,No,0,No,Yes,No
C3376,28,91.54,2580.28,One year,DSL,Mailed check,2,No,No,0,No,Yes,No
C3236,36,83.14,3021.25,Month-to-month,DSL,Mailed check,2,No,No,1,Yes,Yes,Yes
C2616,46,63.92,2933.55,Month-to-month,Fiber optic,Electronic check,0,Yes,Yes,0,No,Yes,No
C2214,26,69.02,1846.18,Two year,Fiber optic,Credit card,3,No,No,0,No,Yes,No
C3462,54,68.42,3692.18,Two year,DSL,Bank transfer,2,Yes,No,0,No,No,No
C3150,24,67.1,1627.26,Month-to-month,Fiber optic,Credit card,1,No,No,0,Yes,Yes,No
C2418,11,61.65,698.52,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,1,Yes,No,Yes
C2384,43,80.41,3427.31,One year,DSL,Electronic check,1,No,Yes,0,Yes,Yes,No
C3345,11,71.22,754.33,One year,DSL,Bank transfer,1,Yes,No,1,Yes,Yes,No
C3254,37,81.51,3039.09,One year,Fiber optic,Bank transfer,0,No,Yes,0,No,No,No
C1886,26,81.94,2088.49,One year,Fiber optic,Electronic check,1,No,No,0,No,Yes,No
C2330,19,15.0,266.79,One year,DSL,Bank transfer,1,No,Yes,0,Yes,Yes,No
C1839,16,68.21,1108.39,Month-to-month,Fiber optic,Bank transfer,0,No,No,0,No,Yes,No
C2238,26,63.55,1716.02,Two year,DSL,Credit card,2,Yes,No,0,Yes,No,No
C2820,5,26.29,167.56,Two year,No,Electronic check,4,No,No,1,No,No,Yes
C3372,39,15.0,566.54,One year,No,Electronic check,3,No,Yes,0,Yes,No,No
C1587,20,62.25,1205.5,Month-to-month,Fiber optic,Bank transfer,1,No,No,0,Yes,No,No
C1063,68,45.12,3089.7,Month-to-month,Fiber optic,Electronic check,2,No,Yes,0,Yes,Yes,No
C1296,41,84.46,3427.56,One year,DSL,Bank transfer,1,No,No,0,Yes,Yes,No
C3247,23,80.21,1871.76,Month-to-month,DSL,Bank transfer,2,Yes,No,1,Yes,Yes,No
C3952,60,56.95,3424.16,Two year,Fiber optic,Mailed check,1,Yes,Yes,1,Yes,No,No
C2967,31,52.36,1519.81,Month-to-month,No,Electronic check,2,Yes,No,0,No,No,No
C2098,59,69.11,,Month-to-month,Fiber optic,Bank transfer,0,No,Yes,0,Yes,No,Yes
C3244,36,124.54,4398.33,Month-to-month,DSL,Mailed check,0,No,Yes,0,Yes,No,Yes
C2121,20,92.82,1802.55,One year,DSL,Credit card,1,No,Yes,1,Yes,Yes,No
C2307,61,67.62,4122.42,Two year,Fiber optic,Bank transfer,2,No,Yes,0,Yes,Yes,No
C1677,16,90.73,1437.94,Month-to-month,No,Electronic check,1,Yes,Yes,0,No,Yes,Yes
C2021,53,26.31,1408.47,Month-to-month,Fiber optic,Bank transfer,1,Yes,No,1,No,Yes,Yes
C2320,17,30.53,512.55,Month-to-month,No,Bank transfer,0,No,No,0,Yes,Yes,Yes
C3287,43,64.0,2789.39,One year,DSL,Credit card,1,No,No,0,Yes,Yes,No
C3703,6,50.76,282.72,Month-to-month,DSL,Credit card,1,Yes,No,0,Yes,Yes,Yes
C1450,39,87.52,3329.78,One year,No,Bank transfer,0,Yes,No,0,No,No,No
C1810,3,84.09,227.8,One year,DSL,Credit card,0,No,No,0,Yes,No,No
C3112,58,66.14,3842.53,Two year,DSL,Electronic check,3,No,Yes,0,Yes,Yes,No
C3556,57,55.46,3198.53,One year,DSL,Mailed check,4,Yes,No,0,No,Yes,No
C1442,45,64.05,2930.08,Month-to-month,DSL,Credit card,1,Yes,Yes,0,No,No,No
C2554,46,66.11,3057.95,Month-to-month,Fiber optic,Electronic check,1,No,No,0,No,No,Yes
C1163,1,90.1,57.72,Month-to-month,DSL,Bank transfer,1,Yes,No,0,Yes,Yes,No
C2562,53,61.15,3271.5,Month-to-month,Fiber optic,Mailed check,4,No,Yes,0,No,Yes,No
C3320,58,81.11,4694.96,Two year,No,Credit card,4,No,No,0,Yes,Yes,No
C2770,53,65.07,3520.84,One year,DSL,Electronic check,2,No,No,0,Yes,No,Yes
C3603,46,70.18,3198.15,Month-to-month,DSL,Credit card,3,No,No,0,Yes,No,Yes
C2421,24,83.7,1931.64,One year,Fiber optic,Bank transfer,0,Yes,No,1,No,No,No
C3608,69,40.38,2775.75,Month-to-month,DSL,Electronic check,1,No,No,0,No,Yes,Yes
C2760,8,89.46,707.74,One year,DSL,Mailed check,1,No,Yes,0,No,No,No
C3424,59,64.58,3771.21,Month-to-month,Fiber optic,Electronic check,0,No,No,0,No,No,No
C2219,52,45.64,2435.96,Month-to-month,Fiber optic,Credit card,1,No,No,0,No,No,No
C3421,36,39.8,1493.28,Two year,DSL,Bank transfer,1,No,No,1,Yes,No,No
C2071,68,52.86,3612.22,One year,No,Credit card,0,Yes,No,0,Yes,No,No
C3221,64,61.34,3944.35,One year,DSL,Credit card,1,No,Yes,0,Yes,Yes,Yes
C1132,34,77.75,2659.73,Two year,Fiber optic,Credit card,2,Yes,Yes,0,Yes,Yes,No
C2571,57,55.83,3291.2,One year,No,Credit card,0,Yes,No,0,No,No,Yes
C3811,15,68.29,1011.89,Two year,DSL,Mailed check,0,Yes,No,0,No,Yes,No
C2608,18,57.57,1002.7,One year,DSL,Mailed check,0,No,No,0,No,No,No
C2354,1,104.1,97.38,Month-to-month,DSL,Mailed check,0,No,No,0,No,No,Yes
C1143,44,24.52,1070.0,Month-to-month,No,Electronic check,0,Yes,No,1,No,Yes,No
C2162,49,65.05,3216.89,Month-to-month,Fiber optic,Electronic check,1,No,No,0,Yes,No,No
C3235,37,43.2,1599.91,Month-to-month,DSL,Mailed check,2,Yes,No,0,No,Yes,No
C3852,62,67.16,4196.51,Two year,Fiber optic,Electronic check,1,No,Yes,0,No,No,No
C1302,38,46.2,1740.32,Two year,No,Electronic check,1,Yes,No,1,Yes,Yes,No
C3613,59,61.91,3739.56,Month-to-month,No,Credit card,0,No,No,0,No,Yes,Yes
C3455,13,107.55,1407.18,One year,DSL,Bank transfer,0,No,No,0,No,Yes,Yes
C1380,69,78.97,5491.08,Month-to-month,No,Credit card,1,No,Yes,0,Yes,Yes,No
C3493,50,60.15,3015.16,One year,Fiber optic,Mailed check,1,Yes,Yes,0,No,No,Yes
C1801,57,47.6,2693.67,Two year,Fiber optic,Credit card,2,No,No,0,Yes,No,No
C1314,35,41.62,1383.61,One year,DSL,Mailed check,2,Yes,Yes,0,No,Yes,No
C3823,26,72.05,1919.56,Month-to-month,DSL,Electronic check,2,No,Yes,0,Yes,No,No
C1359,47,26.08,1283.96,Month-to-month,Fiber optic,Bank transfer,1,No,No,0,Yes,Yes,Yes
C2536,51,49.31,2459.83,Two year,No,Mailed check,1,No,Yes,0,No,No,No
C1254,12,90.63,1086.89,Two year,DSL,Electronic check,0,No,No,0,No,Yes,No
